,Unnamed: 0.1,Unnamed: 0,original,duplicate
1954,1954,1954,384676,"{27778: 0.987154200250056, 1545: 0.9857672735562656, 44281: 0.9855427904715635, 6144: 0.985516290529818, 1552: 0.9851385055911926}"
1955,1955,1955,384678,"{40961: 0.9886793061137552, 5731: 0.987306015294062, 6144: 0.9868923047775083, 41877: 0.9858428040010797, 56616: 0.9858166078220487}"
1956,1956,1956,384725,"{12284: 0.9819653478340952, 50625: 0.9819539281226848, 4950: 0.9817509830382628, 31602: 0.9815690549197033, 15256: 0.9813811709715404}"
1957,1957,1957,384727,"{18808: 0.988709125670145, 37077: 0.9882380737801411, 41861: 0.9863526644680887, 5731: 0.9857384863971796, 14612: 0.9857195630789619}"
1958,1958,1958,384749,"{60674: 0.9878792765527107, 23124: 0.9874852686229847, 35943: 0.9870715805205044, 62572: 0.9870289796928957, 50122: 0.9867888189806326}"
1959,1959,1959,384841,"{31161: 0.9925647137133766, 59726: 0.9921169667463083, 38940: 0.9916674597997958, 38349: 0.991502694263157, 37994: 0.9914512365698863}"
1960,1960,1960,384997,"{37790: 0.9883310759856784, 78429: 0.9873132105403534, 5900: 0.9865447569704321, 7641: 0.9862810576607116, 21823: 0.9851153267236753}"
1961,1961,1961,385046,"{12517: 0.9948834972750727, 6097: 0.9944163479482728, 69938: 0.9938580507135181, 30536: 0.99381218310016, 13378: 0.9937301764723616}"
1962,1962,1962,385116,"{3089: 0.9869289564664875, 3252: 0.9866342931862759, 127: 0.9865877856297339, 77700: 0.9857495579719009, 16902: 0.9854252870278836}"
1963,1963,1963,385247,"{18453: 0.9904494096175214, 17152: 0.990188754199903, 36257: 0.9887767013905386, 6144: 0.9885978401205634, 2403: 0.9885588766336807}"
1964,1964,1964,385258,"{43306: 0.9890040879962435, 22117: 0.988821158897252, 24029: 0.9882525153941294, 54095: 0.988010207418086, 5641: 0.9880057021320852}"
1965,1965,1965,385282,"{66358: 0.98868564774665, 14935: 0.9884992908493763, 18981: 0.9884859008998309, 75430: 0.9881578776886298, 72523: 0.9878546257069208}"
1966,1966,1966,385368,"{5211: 0.9834715718897151, 1564: 0.9813034610455633, 47616: 0.9809239889234944, 561: 0.9802915172944756, 48506: 0.9797604403644736}"
1967,1967,1967,385394,"{18: 0.9832112974413708, 35274: 0.9802460630580598, 74676: 0.979589484807917, 57659: 0.9786302744030438, 3850: 0.9783419524409098}"
1968,1968,1968,385485,"{16902: 0.9754709805709707, 4188: 0.9744690950134789, 16901: 0.9742731691935723, 6213: 0.9739248313540818, 49908: 0.9728560941522144}"
1969,1969,1969,385568,"{35641: 0.9840072364679021, 12291: 0.9831312480832931, 5257: 0.9825959500626811, 5320: 0.9825571068719929, 2403: 0.9820117248366184}"
1970,1970,1970,385769,"{49560: 0.9633126143689035, 16901: 0.9629826363998997, 18: 0.9628980073281429, 2053: 0.9628588797485622, 47175: 0.9628201800166202}"
1971,1971,1971,385948,"{1686: 0.99015773701544, 10006: 0.988416167724088, 55018: 0.9883075501618795, 73356: 0.987753578470692, 31105: 0.9876878477734281}"
1972,1972,1972,386001,"{16902: 0.9824171779822943, 6213: 0.9813709455980043, 16901: 0.9812998464383476, 21638: 0.9807742395862213, 9016: 0.9807534685967221}"
1973,1973,1973,386059,"{9016: 0.9887810484176308, 3252: 0.9885341301401145, 16902: 0.9883175773540549, 127: 0.9881518279376461, 25578: 0.9871268074846182}"
1974,1974,1974,386199,"{32686: 0.9905113183070422, 83989: 0.9896734316641481, 7841: 0.9884172320037534, 41687: 0.9879136944656061, 14256: 0.9876147269711578}"
1975,1975,1975,386212,"{34784: 0.9847484933055545, 48362: 0.9843407665778103, 15442: 0.983205095832851, 69870: 0.9817462651227254, 63227: 0.9814581452803304}"
1976,1976,1976,386277,"{23607: 0.9891065661580588, 34166: 0.988739515790675, 47015: 0.98858973854369, 3655: 0.9882745906056422, 44107: 0.9882616515484453}"
1977,1977,1977,386301,"{11898: 0.9801371829232672, 54086: 0.9796187472608, 39725: 0.9789971735557375, 50238: 0.9782776790587855, 73949: 0.9779751605681062}"
1978,1978,1978,386381,"{34547: 0.9638510297113169, 23684: 0.9630861236649875, 60176: 0.9614223021297267, 15442: 0.9611207707977502, 55832: 0.9608397305475989}"
1979,1979,1979,386382,"{75430: 0.986751111903193, 57214: 0.9866555464957207, 61304: 0.9852495208941509, 13260: 0.985225862775612, 37910: 0.9851054504742485}"
1980,1980,1980,386494,"{23897: 0.988131515784617, 9932: 0.9873924374114972, 84934: 0.9870080243599761, 47296: 0.9865233651298475, 19046: 0.9861679866083252}"
1981,1981,1981,386562,"{48286: 0.9689631169737271, 5806: 0.9673922219203531, 65627: 0.9672234358437208, 4188: 0.9668881611112712, 7379: 0.9661428100733931}"
1982,1982,1982,386566,"{28630: 0.9849750333865123, 69184: 0.9842631839360666, 66409: 0.984169353713921, 3630: 0.9841489189554623, 54615: 0.9840644113956464}"
1983,1983,1983,386581,"{25764: 0.9905638470022051, 29209: 0.9900961678262987, 16372: 0.9899454819699771, 50272: 0.9899005205528343, 7973: 0.9898681348710497}"
1984,1984,1984,386608,"{34200: 0.9785780019993134, 33641: 0.9762553916429337, 51713: 0.9758071577762466, 47926: 0.9750478340323587, 4944: 0.9750247725385641}"
1985,1985,1985,386794,"{72105: 0.9616241727595343, 41744: 0.9612386509694035, 45348: 0.961113699976112, 15672: 0.960033775061283, 24867: 0.9598421560342174}"
1986,1986,1986,386914,"{48362: 0.9909604468662042, 82953: 0.9908268111932081, 27557: 0.990403719342333, 38908: 0.9899310807852214, 4927: 0.9897255943126961}"
1987,1987,1987,386917,"{41323: 0.9716194898771908, 51332: 0.9638293565849219, 79715: 0.9628921287562815, 45348: 0.9545448857003648, 248: 0.952369307123516}"
1988,1988,1988,386997,"{74671: 0.9901340872268481, 39307: 0.9898804145054451, 12284: 0.9893198399129384, 33787: 0.9892392163708461, 74676: 0.9890246738966766}"
1989,1989,1989,387057,"{18745: 0.9922211295724617, 27176: 0.9908442958813315, 47312: 0.9908379446467565, 5787: 0.9902597367732668, 20702: 0.9902191795605829}"
1990,1990,1990,387113,"{12842: 0.9963426373869344, 65907: 0.9957812748639449, 84090: 0.9953211749768304, 75753: 0.9951804260240974, 40444: 0.9950600742393697}"
1991,1991,1991,387276,"{16372: 0.9941630161177624, 4882: 0.9936168972794237, 55037: 0.9935991364600655, 12458: 0.9935850217433259, 9369: 0.9934768800113504}"
1992,1992,1992,387315,"{47717: 0.974957803407659, 42917: 0.9729764154753138, 10717: 0.9728462783395185, 52665: 0.9728059912268692, 45348: 0.9728038821560983}"
1993,1993,1993,387374,"{38592: 0.9666218494509632, 29706: 0.9664186278023779, 24583: 0.9642117820221062, 9372: 0.9631215059196658, 22940: 0.9627239173236659}"
1994,1994,1994,387377,"{51826: 0.9778438750099829, 6589: 0.9754055435559115, 16901: 0.9752739201535474, 16902: 0.9751569237278618, 487: 0.974186852827413}"
1995,1995,1995,387456,"{40639: 0.992540861238488, 11045: 0.9922370977889285, 32730: 0.9921902133391961, 12310: 0.9919489271823272, 31740: 0.9918483529112634}"
1996,1996,1996,387466,"{6218: 0.9820963522048344, 12656: 0.9809889449459609, 14933: 0.9808743889183621, 5765: 0.9802188756389141, 74208: 0.9802156606388821}"
1997,1997,1997,387471,"{393: 0.98418651729075, 17659: 0.9830680819141135, 19023: 0.9825667037010198, 22285: 0.9824792075575902, 9453: 0.9819364100214659}"
1998,1998,1998,387504,"{41323: 0.9559362366913385, 51332: 0.9499513154411923, 248: 0.9483929346593254, 55263: 0.9479918097973065, 11141: 0.9466359434338053}"
1999,1999,1999,387650,"{59902: 0.9858929540332838, 74208: 0.9854403419490272, 70660: 0.9854079501144514, 57945: 0.9845763434659014, 71337: 0.9843895563301726}"
2000,2000,2000,387657,"{19425: 0.9836183260107314, 69870: 0.9835740481565571, 10006: 0.9830837614038374, 27778: 0.9828762775859387, 6129: 0.9827107365406991}"
2001,2001,2001,387658,"{83989: 0.9934678063246803, 2205: 0.9905790548075853, 14256: 0.9886586760642436, 35113: 0.9884934625638753, 32484: 0.9882030260913791}"
2002,2002,2002,387728,"{8068: 0.9817757212878155, 12158: 0.9811797723077993, 22748: 0.9795824870693562, 5426: 0.9794324924174375, 63227: 0.9792218489175135}"
2003,2003,2003,387833,"{41323: 0.9555042116333327, 51332: 0.9499626486096184, 55832: 0.9470623651313159, 23684: 0.9467980766967888, 42541: 0.945251591869495}"
2004,2004,2004,387851,"{18635: 0.9833203148607984, 33330: 0.9831392187806374, 28616: 0.9831088659434883, 8406: 0.9827608605749216, 42917: 0.9827211067224723}"
2005,2005,2005,387865,"{10744: 0.9787156908002204, 15283: 0.9781905680959919, 36939: 0.9781408798779004, 7973: 0.9774162848202091, 52739: 0.9771571039622217}"
2006,2006,2006,388108,"{54316: 0.9833654555085224, 35937: 0.9831770717524908, 4188: 0.9814277307658535, 13771: 0.9806670685942381, 28409: 0.979352083686126}"
2007,2007,2007,388162,"{34240: 0.9943855614689254, 12284: 0.9943243587856071, 18524: 0.9940736492232711, 30950: 0.9939354304734009, 2126: 0.9935471961294504}"
2008,2008,2008,388318,"{14933: 0.9693266035482059, 6218: 0.9692505772092365, 37271: 0.9675895602829289, 34152: 0.9673172285669659, 248: 0.9668458063126761}"
2009,2009,2009,388466,"{21426: 0.9844231160855166, 20495: 0.981032703544311, 58380: 0.9806011121710899, 65473: 0.98059648040334, 54709: 0.980232242075435}"
2010,2010,2010,388674,"{15471: 0.9864640855531837, 37471: 0.9861903561972115, 53157: 0.9844774835855055, 5426: 0.9844145230688623, 11795: 0.9836647248604348}"
2011,2011,2011,388708,"{5765: 0.9866404957694779, 12656: 0.9846314557113613, 474: 0.9843309032393257, 74916: 0.9842528657346822, 39725: 0.9838066434409505}"
2012,2012,2012,388726,"{52987: 0.9884310717850747, 11060: 0.9862327884722659, 31105: 0.9858738136411136, 16135: 0.9857831443516334, 9029: 0.9854299942161097}"
2013,2013,2013,388736,"{74916: 0.9806206496363984, 18808: 0.9803907854372879, 1686: 0.9800951696297041, 9371: 0.9795057140997425, 31537: 0.9793851663911288}"
2014,2014,2014,388966,"{45348: 0.9622465051818025, 41323: 0.9620725558189569, 48646: 0.9601592221621306, 25371: 0.9594356819864772, 267: 0.9592680075879493}"
2015,2015,2015,389015,"{432: 0.9892039716190776, 77715: 0.989130241484484, 5123: 0.9881553099621349, 58892: 0.986273087205429, 11306: 0.9860139939395366}"
2016,2016,2016,389018,"{56210: 0.9921043115250938, 32741: 0.9913459487267954, 53228: 0.9913337026365642, 5122: 0.9910830771402278, 84764: 0.9910792514453927}"
2017,2017,2017,389066,"{16820: 0.990780234330596, 62994: 0.9900612587944402, 29829: 0.9898044716282655, 50122: 0.989572885328648, 81685: 0.98942216817628}"
2018,2018,2018,389085,"{16820: 0.9893896174742864, 5287: 0.9882279473653426, 12251: 0.9879716320502006, 70645: 0.9879231329047742, 72990: 0.9878426392599633}"
2019,2019,2019,389093,"{16820: 0.9875678721521488, 70421: 0.9874968125259987, 79394: 0.9874101799991117, 62572: 0.9872861430133263, 70645: 0.986733574035649}"
2020,2020,2020,389096,"{16820: 0.9912949501047773, 50122: 0.9903359352640714, 54489: 0.9899750465966884, 62965: 0.9899486281435397, 62829: 0.9898564414343888}"
2021,2021,2021,389199,"{9196: 0.9845646669889664, 8060: 0.9843889841745354, 7053: 0.9840131669041592, 7849: 0.983521306950868, 57183: 0.9834477496823313}"
2022,2022,2022,389221,"{2946: 0.9869262910576182, 42760: 0.9860444980949288, 84333: 0.9859919411109215, 52785: 0.9856903601215675, 50769: 0.9856216667425254}"
2023,2023,2023,389335,"{2403: 0.9863424833609872, 1570: 0.9838221428663365, 5320: 0.9829801256770561, 25823: 0.9825693712188164, 79429: 0.9822118417839147}"
2024,2024,2024,389491,"{23178: 0.9750040534982979, 50968: 0.9746649342388939, 64306: 0.9732248996642243, 69547: 0.9708356759122725, 10545: 0.9704764407927947}"
2025,2025,2025,389594,"{14934: 0.9920765284708374, 79775: 0.9913784994217287, 14933: 0.9894656735349225, 14657: 0.9889627458140726, 48646: 0.988668954928107}"
2026,2026,2026,389624,"{18628: 0.9828195107903408, 8746: 0.9791680552789362, 12656: 0.9780703081171759, 5855: 0.9777085114839924, 20229: 0.9764778376719487}"
2027,2027,2027,389659,"{11060: 0.9872130516779826, 39307: 0.9860459675911638, 41709: 0.9855576969720476, 5123: 0.9852031323282375, 26780: 0.9849517436909269}"
2028,2028,2028,389714,"{52966: 0.9906424138857912, 79458: 0.9902979050295841, 55942: 0.9901060995476588, 75035: 0.9900909810648675, 12540: 0.9900191746921208}"
2029,2029,2029,389727,"{16820: 0.9890308711012833, 83528: 0.9889104375970071, 60674: 0.9887177686672198, 4392: 0.9886200595756451, 50122: 0.9884666848611906}"
2030,2030,2030,389729,"{60064: 0.9897419359719, 7985: 0.9896887686737363, 60917: 0.9896258673439571, 62594: 0.9894307284355535, 42211: 0.9893963204393758}"
2031,2031,2031,389738,"{48502: 0.9683536223137219, 51773: 0.9680972656704843, 49560: 0.9676845357791317, 19254: 0.9674287774436736, 27506: 0.966936790781425}"
2032,2032,2032,389741,"{82590: 0.9848127533544311, 18105: 0.9836149943567933, 31537: 0.9835152430844649, 21928: 0.9832891171630518, 52864: 0.9823585708050716}"
2033,2033,2033,389840,"{23178: 0.9760474891054041, 5320: 0.9754530415888549, 33239: 0.9751985036126521, 64: 0.9746947125916707, 31537: 0.9746782621229679}"
2034,2034,2034,389861,"{20: 0.9858985135816709, 69405: 0.985872105842415, 43428: 0.9852124273838893, 29548: 0.9847214261827003, 9403: 0.9845818446647359}"
2035,2035,2035,389901,"{15048: 0.9944156745158633, 24855: 0.9937148578302366, 65786: 0.9936530361009714, 32730: 0.9934589662098968, 7456: 0.9929187295749746}"
2036,2036,2036,389913,"{58888: 0.992181978922951, 75783: 0.991607587604582, 62593: 0.990365618346872, 5641: 0.9902561648553132, 40801: 0.9899039955051216}"
2037,2037,2037,389987,"{41323: 0.968205819910041, 14933: 0.9658220553853419, 33741: 0.9649776638772785, 14934: 0.9638702145941958, 41883: 0.9625868340992112}"
2038,2038,2038,390395,"{1686: 0.9784095442604389, 18827: 0.9780510990351801, 393: 0.9774456606675015, 85020: 0.9772423018249807, 18808: 0.9772136175420824}"
2039,2039,2039,390667,"{39725: 0.9870758267188596, 25534: 0.9869041199850526, 63184: 0.9865651240395773, 26827: 0.9861439184686019, 48082: 0.9852982839254685}"
2040,2040,2040,390699,"{25958: 0.9803594213785196, 63746: 0.9802685826922273, 20091: 0.9796927560209484, 5352: 0.9791560652827547, 30684: 0.9789948906399861}"
2041,2041,2041,390713,"{23607: 0.991147870380427, 84954: 0.9909891225968113, 18808: 0.9906979459516987, 5539: 0.99046336324702, 6162: 0.9901763588711009}"
2042,2042,2042,390727,"{16820: 0.986496596389561, 12730: 0.9859760475417992, 42917: 0.9853572277783533, 39539: 0.9850882004943876, 67738: 0.9849349552710327}"
2043,2043,2043,390853,"{4944: 0.9853155820388391, 3850: 0.9821683287283319, 59192: 0.981953256981564, 8068: 0.9816896580036373, 59252: 0.9814774963263775}"
2044,2044,2044,390864,"{16820: 0.9895221034443479, 42211: 0.989067588215598, 70645: 0.9889179123991907, 69271: 0.9888960000346793, 5287: 0.9887302877263737}"
2045,2045,2045,390896,"{17711: 0.9894269883751156, 64793: 0.9884588572392359, 78835: 0.988396823870004, 68591: 0.9883770487627422, 56381: 0.9879884873793474}"
2046,2046,2046,390906,"{47926: 0.9822936679635377, 10412: 0.9822283004373081, 52402: 0.9821181284188719, 55921: 0.9818074124662961, 25392: 0.981685991736357}"
2047,2047,2047,390921,"{6041: 0.9705992029307868, 17338: 0.9698762002806314, 32236: 0.9692484783252607, 22729: 0.9690873458509524, 71021: 0.9689172811871093}"
2048,2048,2048,391050,"{29837: 0.9859601734559287, 33480: 0.9856054717677752, 6144: 0.9855648983405336, 52846: 0.9855373499357012, 49777: 0.9847985769901464}"
2049,2049,2049,391078,"{21190: 0.9867164835818608, 39725: 0.9863671977508837, 51756: 0.9854222381278223, 24652: 0.9852136975915924, 36013: 0.9851362545030365}"
2050,2050,2050,391127,"{4188: 0.9784619056505751, 49344: 0.9782439381082251, 16902: 0.9778957725633259, 54316: 0.977270277854542, 84767: 0.977092918338247}"
2051,2051,2051,391255,"{36172: 0.9848278692503984, 28992: 0.9833834921157866, 60041: 0.9822437724508004, 61856: 0.9819582150469, 77204: 0.9818946762750431}"
2052,2052,2052,391583,"{14933: 0.9914029891532304, 75430: 0.9909347203629438, 74916: 0.9908436754678952, 51401: 0.9904614736003656, 5538: 0.9904510471657216}"
2053,2053,2053,391626,"{78587: 0.9835105235259203, 28409: 0.9832170197441197, 42967: 0.983199698743864, 12241: 0.982953285279015, 35693: 0.9824792510007438}"
2054,2054,2054,391659,"{5787: 0.9900565130015032, 6777: 0.9899000165589318, 8798: 0.9887692134959145, 82356: 0.988585778597868, 453: 0.9885715592600216}"
2055,2055,2055,391830,"{11450: 0.9793313335918393, 127: 0.9786457809625333, 3089: 0.9784432471872937, 16964: 0.9779726692123765, 5765: 0.9778966665375765}"
2056,2056,2056,391868,"{267: 0.9733085336577127, 5765: 0.9722406321567875, 35937: 0.970502095284747, 84767: 0.96956716916664, 51773: 0.9688298492681953}"
2057,2057,2057,391934,"{48575: 0.9833998810403503, 12940: 0.9819394293655584, 5176: 0.9811004970219299, 35988: 0.980647591856484, 18833: 0.9805709758935144}"
2058,2058,2058,392038,"{16713: 0.9870749721125045, 8068: 0.986724401778156, 69514: 0.9865988712516982, 33998: 0.9865654632266091, 18524: 0.9864081643532735}"
2059,2059,2059,392061,"{74916: 0.9876206648199801, 55832: 0.9872124547263492, 1686: 0.9866507873831033, 59192: 0.9865922619775442, 267: 0.9863738570935018}"
2060,2060,2060,392150,"{49188: 0.9942730287186947, 20998: 0.9931541329771465, 51401: 0.9931201836743658, 74916: 0.9924433203930769, 52855: 0.9923506450896106}"
2061,2061,2061,392168,"{49723: 0.9709834870176342, 43232: 0.9702016202543299, 50539: 0.9701069134419688, 21292: 0.9693751595448517, 61875: 0.9693067759296722}"
2062,2062,2062,392175,"{14933: 0.9853300966968442, 76817: 0.9842260044128098, 43552: 0.9841700125086825, 5539: 0.9841230596821766, 61145: 0.9838454941684733}"
2063,2063,2063,392214,"{21601: 0.9776095732804699, 24735: 0.9775620828778954, 32239: 0.9766143884086951, 65277: 0.9765645699948574, 80737: 0.9762300750867593}"
2064,2064,2064,392494,"{27443: 0.9772271628444537, 37209: 0.9762610283259061, 17568: 0.9759402701954994, 10545: 0.9756544081694192, 1968: 0.9755124138758527}"
2065,2065,2065,392564,"{50266: 0.9686623850436377, 59568: 0.9665277210952029, 82208: 0.9661610152943985, 28923: 0.965295705000633, 39925: 0.9643277375895472}"
2066,2066,2066,392565,"{82208: 0.9761000046020443, 42868: 0.9753013163239868, 41427: 0.9742839867509165, 59568: 0.9738713716003451, 39268: 0.9738595845576938}"
2067,2067,2067,392586,"{51773: 0.9745708418400277, 50266: 0.9730796097012573, 25933: 0.9715347539997315, 4188: 0.971419100792867, 25498: 0.9712318608858963}"
2068,2068,2068,392674,"{1686: 0.9757282765088541, 33589: 0.9741787704862086, 82208: 0.9738316940601807, 15216: 0.9736351909952567, 65549: 0.9734235688507693}"
2069,2069,2069,392686,"{74167: 0.972183657836735, 35395: 0.9704621018121479, 37529: 0.969835697279133, 39268: 0.9677651196060916, 7634: 0.9674677404487546}"
2070,2070,2070,392883,"{24057: 0.9714251555492377, 31453: 0.9658132825913226, 23889: 0.9656710096018796, 36182: 0.9650505187208415, 82376: 0.9645019615674485}"
2071,2071,2071,393201,"{85020: 0.9953739989654553, 20985: 0.9948833153387109, 71847: 0.994368710045738, 6467: 0.9942717356730609, 8060: 0.994187244416974}"
2072,2072,2072,393232,"{8746: 0.9795878135756569, 16902: 0.9766894766605412, 35937: 0.9760423974580018, 34982: 0.9759352171374552, 47926: 0.975282039492649}"
2073,2073,2073,393351,"{3303: 0.9905583734312453, 65407: 0.9901563244836002, 3458: 0.9900072285586674, 67478: 0.9896707614858362, 2274: 0.9896627353587454}"
2074,2074,2074,393763,"{22011: 0.9850641098684647, 4188: 0.9846013135699195, 44352: 0.9839113266423489, 19660: 0.9834381136921503, 7340: 0.9832611073037915}"
2075,2075,2075,393864,"{60013: 0.9747205496747198, 531: 0.9733190179862798, 9640: 0.9732130994203517, 19013: 0.9730491387308976, 4560: 0.9728455666380289}"
2076,2076,2076,393918,"{157: 0.9937352847875074, 5665: 0.9936088990248106, 49777: 0.9934197855109654, 38571: 0.9932910121506946, 52595: 0.9931411237007917}"
2077,2077,2077,394104,"{23177: 0.9923574724671083, 59192: 0.9912993362374954, 33171: 0.9912033205664694, 84110: 0.991119146067611, 18524: 0.9908804832716432}"
2078,2078,2078,394189,"{2958: 0.9741267044196158, 76389: 0.9738264004716949, 22691: 0.9736975498224861, 6718: 0.9725433380643886, 8518: 0.9724766666808267}"
2079,2079,2079,394297,"{63842: 0.9914568258084769, 67450: 0.9911507274024809, 75536: 0.9910598018700569, 74238: 0.9908376406053173, 66866: 0.9905637969131288}"
2080,2080,2080,394336,"{41861: 0.9878431289818657, 50531: 0.9863943742463128, 34785: 0.986148054727065, 44421: 0.9861039184795128, 6972: 0.9861030835687787}"
2081,2081,2081,394378,"{8731: 0.9929540220956472, 32473: 0.9921577032769707, 5421: 0.9919511873852301, 13771: 0.9918741969543262, 2373: 0.9911528256913529}"
2082,2082,2082,394384,"{80489: 0.9919775390713237, 2403: 0.9907502512354972, 15442: 0.9905644147922529, 5470: 0.9899089156027236, 54444: 0.9897590835348723}"
2083,2083,2083,394443,"{51914: 0.9944013754159438, 15694: 0.994106519419025, 61055: 0.9939304344977393, 15696: 0.9937550672215145, 252: 0.9937191916990414}"
2084,2084,2084,394469,"{157: 0.988584190650171, 44099: 0.9879367773544306, 15406: 0.9878308079550714, 69870: 0.987808576175422, 34547: 0.9874971000184084}"
2085,2085,2085,394500,"{6429: 0.9836651403916997, 5855: 0.9827295922834344, 74916: 0.9823573944057239, 50238: 0.9822784834928533, 5539: 0.9817309622736411}"
2086,2086,2086,394516,"{10835: 0.9695890491135793, 51756: 0.9695791595199337, 11332: 0.9689557090423415, 13062: 0.9683146350612564, 4188: 0.9677346173488985}"
2087,2087,2087,394553,"{76874: 0.9822307015592044, 71453: 0.9818190851662965, 12612: 0.9816947470434942, 42534: 0.9815208570250418, 25371: 0.9810187693979632}"
2088,2088,2088,394705,"{22361: 0.990126557763328, 37884: 0.9860040487015714, 31247: 0.9855812157138334, 37879: 0.9851072720956541, 34378: 0.9850098583327094}"
2089,2089,2089,395005,"{35948: 0.9924715945393827, 8084: 0.991759854171616, 58808: 0.9916510186951475, 9449: 0.9914973760788915, 9495: 0.9913330947820013}"
2090,2090,2090,395126,"{29367: 0.9774262091587669, 54947: 0.9763172793936621, 35937: 0.9760146886431956, 8746: 0.9752363038353444, 5449: 0.9745177333677759}"
2091,2091,2091,395157,"{1092: 0.9908255157745764, 30950: 0.9906283625432616, 54356: 0.9902802448421586, 5123: 0.9902594658438333, 45691: 0.9900269356929342}"
2092,2092,2092,395453,"{41634: 0.9897145082546793, 18981: 0.9889846807343193, 36742: 0.9888918655174309, 3270: 0.9888282816898186, 3422: 0.9887112978235982}"
2093,2093,2093,395598,"{644: 0.9836189278438336, 43338: 0.9835918111482298, 41017: 0.9831563107994377, 11421: 0.9830626023070695, 68027: 0.9826750022887143}"
2094,2094,2094,395645,"{12656: 0.9780961914856922, 16997: 0.9778255829623387, 23078: 0.9768618575811152, 29385: 0.9763138414568652, 13281: 0.9762946206573188}"
2095,2095,2095,395683,"{128: 0.9878125321366356, 32236: 0.9869308185104276, 47175: 0.9863738978538338, 22729: 0.9861708857002698, 16901: 0.9860821266919002}"
2096,2096,2096,395839,"{25422: 0.9761653459793281, 15793: 0.9747727389838177, 82407: 0.9745566365122003, 62469: 0.9741016856911576, 6040: 0.9740581778542277}"
2097,2097,2097,395915,"{16079: 0.9768547980493911, 8068: 0.9765428054916937, 8267: 0.9765298605831911, 40973: 0.9754789039267332, 12158: 0.9749045528748609}"
2098,2098,2098,395921,"{21718: 0.987658608498873, 48742: 0.9873787481117968, 16525: 0.9869549578995123, 69458: 0.9867928084007466, 32220: 0.9866986249218617}"
2099,2099,2099,396116,"{10545: 0.9872755481392996, 54709: 0.9872510764872118, 23607: 0.9865927645657899, 4188: 0.9865160681753322, 5765: 0.9862603377827979}"
2100,2100,2100,396128,"{16997: 0.9812190779649865, 36629: 0.9808444970256693, 18: 0.9803967500345574, 12656: 0.9803967330388984, 9071: 0.979444399692876}"
2101,2101,2101,396145,"{56099: 0.9759347833891443, 600: 0.9743618823637598, 42669: 0.9737988099443238, 48502: 0.9733554213280852, 48627: 0.9730142478666575}"
2102,2102,2102,396166,"{41508: 0.9766547107333586, 29893: 0.9758381316449183, 49418: 0.9756259514286091, 43408: 0.9734745499272449, 41470: 0.9734088698848044}"
2103,2103,2103,396486,"{18820: 0.9889485957759192, 15048: 0.9880328920087257, 22525: 0.9872312063583683, 32270: 0.9871252476058758, 19451: 0.986988809023707}"
2104,2104,2104,396494,"{79243: 0.9993674307467937, 12737: 0.9992499581299915, 23997: 0.999198440120143, 83024: 0.998897401425247, 72936: 0.9986006569638263}"
2105,2105,2105,396558,"{15696: 0.9888890943391029, 49187: 0.9885720592999865, 15694: 0.9883411688938365, 74461: 0.9883191819793856, 58808: 0.9882741711339864}"
2106,2106,2106,396570,"{32236: 0.9785691281546647, 14657: 0.9782902653826132, 74676: 0.9780447987209129, 14933: 0.9780200141134038, 9071: 0.9779408510124268}"
2107,2107,2107,396824,"{64215: 0.9868060862160043, 58062: 0.986684641217829, 12241: 0.9856206585396722, 17659: 0.9852489944619461, 4188: 0.9852463877580988}"
2108,2108,2108,396897,"{25933: 0.9833933730376564, 13539: 0.983257119703339, 56210: 0.9829114968192253, 22396: 0.9827705753534235, 66358: 0.9826747275637032}"
2109,2109,2109,397285,"{5449: 0.9905751229647255, 267: 0.9900114513980475, 31237: 0.9898173182019596, 79775: 0.9896672962510012, 16902: 0.9895348592075178}"
2110,2110,2110,397385,"{52606: 0.9951357961410576, 80951: 0.992848071991346, 35745: 0.9926517950267673, 5485: 0.9926359959130528, 70104: 0.9925137232179231}"
2111,2111,2111,397488,"{10006: 0.9877604971601022, 280: 0.9866952289963309, 73040: 0.9866349673430056, 267: 0.9852344918300637, 80036: 0.9850972219055603}"
2112,2112,2112,397510,"{8068: 0.9880064350778538, 27413: 0.9874060494507884, 39807: 0.9861570824143082, 39964: 0.9860589823223127, 36821: 0.9857385477782498}"
2113,2113,2113,397532,"{20574: 0.9902907407512842, 69682: 0.9902222413124875, 1089: 0.9893829975471651, 22961: 0.9892147278910716, 39918: 0.9891208722106056}"
2114,2114,2114,397787,"{72990: 0.992803695507815, 39708: 0.9925269726309918, 70421: 0.9922414469987612, 3630: 0.9921981016797818, 37071: 0.9916899792450596}"
2115,2115,2115,397804,"{42365: 0.9797192704453259, 15019: 0.979353416594868, 14418: 0.9790889645466931, 18808: 0.9790046033622494, 72671: 0.978755172502074}"
2116,2116,2116,397854,"{30935: 0.9881075092401884, 1679: 0.9872500990080522, 26810: 0.985341253368698, 53114: 0.9852073952274909, 8590: 0.9848723710146854}"
2117,2117,2117,398028,"{15283: 0.96622780058499, 42917: 0.9650103844633561, 16820: 0.9649570047307053, 5220: 0.9643012062431275, 49700: 0.9638867083793263}"
2118,2118,2118,398173,"{70876: 0.9814457926646287, 2403: 0.9812047338854156, 39725: 0.9795157092451824, 34901: 0.9788938855870198, 12291: 0.9788625183192615}"
