,Unnamed: 0.1,Unnamed: 0,original,duplicate
3665,3665,3665,905299,"{35298: 0.9874484406506387, 108744: 0.9869465329102908, 39038: 0.9865929952943719, 44391: 0.9856922274334181, 19139: 0.9852525350432572}"
3666,3666,3666,905312,"{112839: 0.983254153489452, 95162: 0.9821789780444682, 104774: 0.9821269012852318, 75261: 0.9815904142891384, 89945: 0.9815829379985612}"
3667,3667,3667,905635,"{74601: 0.9908867058020872, 2780: 0.9908282815799243, 46432: 0.9908090298806028, 60138: 0.9905020965788277, 99622: 0.9904892794608094}"
3668,3668,3668,905928,"{44785: 0.9843774852793538, 44391: 0.9834297691648849, 114469: 0.9826575765086984, 47319: 0.9825680492606059, 51736: 0.9821386740072136}"
3669,3669,3669,906089,"{53747: 0.9884605222843917, 6188: 0.9868374401785126, 38012: 0.9866730607269821, 30971: 0.9864298768707167, 12964: 0.9863707050715875}"
3670,3670,3670,906132,"{108744: 0.9889801623672045, 19139: 0.9888067546345233, 36198: 0.988693784435167, 26352: 0.9878131723985368, 102697: 0.9877446511365583}"
3671,3671,3671,906159,"{94831: 0.9902211051488216, 110838: 0.9897509622377023, 18772: 0.9889332830099276, 35159: 0.9884688889028898, 103138: 0.9883749028520591}"
3672,3672,3672,906222,"{27507: 0.9753224750872137, 30940: 0.9744494767730086, 51736: 0.9736455581905658, 44866: 0.9719684978564487, 85214: 0.9718442301044016}"
3673,3673,3673,906299,"{60138: 0.9917189310175906, 97490: 0.9906785654646175, 66159: 0.9898832069709361, 108744: 0.9898517059934273, 102467: 0.9891161423793221}"
3674,3674,3674,906313,"{109312: 0.9878940012949268, 60138: 0.9876484236287824, 37198: 0.985233163003603, 102537: 0.9849726403450152, 6188: 0.9848347102042748}"
3675,3675,3675,906336,"{98986: 0.9826515055952004, 94832: 0.9804467335567405, 60039: 0.9796006338580785, 111194: 0.9793573464850283, 49459: 0.979119415959454}"
3676,3676,3676,906441,"{32302: 0.9850708607578174, 43408: 0.9844519370372316, 84575: 0.9844448645617632, 39038: 0.9840700515359144, 47391: 0.9840615841467802}"
3677,3677,3677,906442,"{5805: 0.9749835488326889, 75104: 0.9734442245154411, 42080: 0.9730402582267734, 104172: 0.9727743959587307, 112858: 0.9721880798548741}"
3678,3678,3678,906443,"{5805: 0.9749835488326889, 75104: 0.9734442245154411, 42080: 0.9730402582267734, 104172: 0.9727743959587307, 112858: 0.9721880798548741}"
3679,3679,3679,906444,"{5805: 0.9749835488326889, 75104: 0.9734442245154411, 42080: 0.9730402582267734, 104172: 0.9727743959587307, 112858: 0.9721880798548741}"
3680,3680,3680,906446,"{5805: 0.9749835488326889, 75104: 0.9734442245154411, 42080: 0.9730402582267734, 104172: 0.9727743959587307, 112858: 0.9721880798548741}"
3681,3681,3681,906498,"{76820: 0.9861164959073093, 97437: 0.9847138432513097, 48187: 0.9845383263016667, 44830: 0.9844942097746406, 112265: 0.9839435435638101}"
3682,3682,3682,906658,"{2909: 0.9924069461748696, 94306: 0.9923818415719987, 44099: 0.9920798251439662, 108389: 0.9919577567429365, 45202: 0.991878105314631}"
3683,3683,3683,906697,"{102649: 0.9856056049016494, 95162: 0.9848234881286343, 112293: 0.9844079382325017, 620: 0.9842344843981062, 95572: 0.9840227658124848}"
3684,3684,3684,906699,"{10290: 0.9789314172049469, 50216: 0.9785601249828687, 44463: 0.9762827656177548, 69200: 0.9753521567986201, 13043: 0.9752381361058474}"
3685,3685,3685,907105,"{37107: 0.9900309288653304, 100591: 0.989173993535491, 2784: 0.9887960302012218, 67406: 0.9882814336696482, 111481: 0.9881841558451347}"
3686,3686,3686,907139,"{100897: 0.9899841907266235, 38711: 0.9866679736790793, 48346: 0.9864441075640823, 60138: 0.9863178784737933, 26430: 0.9857851002875399}"
3687,3687,3687,907178,"{41667: 0.9944359938494086, 112802: 0.9930143896697982, 9416: 0.9925581275275382, 100735: 0.9923228109461405, 3998: 0.9921982932069056}"
3688,3688,3688,907316,"{98: 0.9945864495824679, 2783: 0.9945439190777751, 102896: 0.9945237335779296, 101097: 0.9944608142320785, 28257: 0.9944450388109854}"
3689,3689,3689,907392,"{98076: 0.9877334433496285, 88174: 0.9868749239566645, 29931: 0.9864324193116284, 50646: 0.986060176422875, 94585: 0.9857108611844262}"
3690,3690,3690,907403,"{114348: 0.986041170467586, 47000: 0.9859036727663693, 96333: 0.9858696598918882, 97490: 0.9854900752468809, 112509: 0.985435403463944}"
3691,3691,3691,907537,"{82282: 0.9861132139582452, 35914: 0.9853547172376139, 114484: 0.9850857879402576, 108618: 0.9846703325699404, 110981: 0.9846080714819659}"
3692,3692,3692,907590,"{3647: 0.9920499678703242, 97490: 0.9916134262169632, 67707: 0.9913910292130671, 60138: 0.9911677432788735, 112662: 0.9911115940845928}"
3693,3693,3693,907593,"{101188: 0.9954942173402668, 87903: 0.9947035753104191, 47253: 0.9946920545420239, 37434: 0.9946368929445841, 104027: 0.994441854746595}"
3694,3694,3694,907696,"{110307: 0.9879698535794955, 39038: 0.9874838943756319, 3806: 0.986895346099578, 85573: 0.9866747084108145, 103195: 0.9864827306731829}"
3695,3695,3695,907992,"{26576: 0.9861322672785848, 67470: 0.9861074792809298, 31607: 0.9858342056192297, 24236: 0.9857990465556147, 110341: 0.9856686630308804}"
3696,3696,3696,908054,"{6669: 0.9884598134527607, 37187: 0.987481457202794, 101455: 0.9861385573250928, 105361: 0.9859373947348119, 18480: 0.9857951754414968}"
3697,3697,3697,908086,"{10375: 0.9859965925170077, 47000: 0.9837786107276439, 48106: 0.9822490496872334, 86757: 0.9817661613870721, 60473: 0.9814858876237283}"
3698,3698,3698,908289,"{35292: 0.9774367346882283, 55148: 0.9765580675122116, 109185: 0.9753152864766746, 37556: 0.9749126627052269, 50216: 0.9748997020877308}"
3699,3699,3699,908474,"{94832: 0.9922532417462733, 38123: 0.9905883831232664, 37556: 0.989740819585085, 44099: 0.9897332544023063, 93003: 0.9897096757716419}"
3700,3700,3700,908796,"{34674: 0.9879668117078334, 106343: 0.9871625876890775, 31778: 0.9870280922444175, 28425: 0.9864223585959082, 104362: 0.9862692205280063}"
3701,3701,3701,908910,"{8891: 0.9719402986168294, 47000: 0.9711403497426195, 33033: 0.9707817481464524, 11553: 0.970376868858326, 6317: 0.9699161408972964}"
3702,3702,3702,909020,"{99623: 0.9757398970603588, 34725: 0.972325650270665, 93185: 0.9722453081719156, 112146: 0.9713796583423967, 90154: 0.9710472003239643}"
3703,3703,3703,909079,"{110381: 0.9823944724804722, 64466: 0.9822586147026042, 114777: 0.9819121916932716, 31607: 0.9809947297242818, 93307: 0.980714444123346}"
3704,3704,3704,909081,"{19139: 0.9853795519357983, 33419: 0.9843249096494648, 17036: 0.98375857260315, 103195: 0.9835990586060734, 37198: 0.9835893379901034}"
3705,3705,3705,909189,"{104937: 0.9851738308827058, 114910: 0.9846589264661428, 113030: 0.9831509409730544, 28766: 0.9831178053551167, 114469: 0.982706991433751}"
3706,3706,3706,909507,"{2395: 0.984195739133431, 30889: 0.9841261137379856, 95766: 0.9840754268635601, 46432: 0.9839063728279143, 31246: 0.9834709346754997}"
3707,3707,3707,909714,"{98946: 0.9913380221704307, 4529: 0.9907361630995188, 99260: 0.9905408460564288, 9469: 0.9903478525662233, 99162: 0.9902995591861267}"
3708,3708,3708,909750,"{84254: 0.9931761781016685, 24656: 0.9930993490692267, 28007: 0.9927574833480424, 62039: 0.9926786773454674, 102473: 0.9925608323695212}"
3709,3709,3709,909758,"{9924: 0.9873367000536785, 29017: 0.9873243685401812, 112776: 0.9872011332488342, 69266: 0.986970984631408, 43216: 0.9866328296545432}"
3710,3710,3710,909766,"{66803: 0.9866100472945722, 14039: 0.9851594773697171, 85582: 0.9851370515686856, 38540: 0.9848330988169981, 31525: 0.9848007555520151}"
3711,3711,3711,909800,"{99265: 0.9969664479991382, 88326: 0.9966122268981025, 112763: 0.9963177851848264, 262: 0.9962512599553587, 101787: 0.9960958198554698}"
3712,3712,3712,910036,"{70354: 0.9925758629742675, 81398: 0.9919205572757789, 32109: 0.9917408278467812, 53925: 0.9917392233644068, 75363: 0.9916398831202397}"
3713,3713,3713,910180,"{28773: 0.9924814412026218, 43736: 0.9923550758624445, 29718: 0.9921860214787735, 28774: 0.9921424550277319, 235: 0.9920958553971093}"
3714,3714,3714,910766,"{106131: 0.9873752119619602, 4529: 0.9871842080831491, 7482: 0.9867207759563359, 55035: 0.9862496237908915, 98859: 0.9861404530112297}"
3715,3715,3715,910940,"{110886: 0.9852890644602474, 113189: 0.9847562488351008, 40876: 0.9844507809671, 112265: 0.9843391862276011, 96279: 0.983616137075115}"
3716,3716,3716,911134,"{104856: 0.9878596743174667, 2263: 0.9874511641851433, 97436: 0.9872744721674274, 101658: 0.9872222509923049, 891: 0.9865921429880524}"
3717,3717,3717,911226,"{97490: 0.989154671370507, 113189: 0.9885962723051417, 34418: 0.9883679779699649, 101188: 0.9882716163515922, 113395: 0.9879695982384875}"
3718,3718,3718,911276,"{16391: 0.9974433837435682, 16211: 0.9970958137067735, 95928: 0.9962670497476196, 108293: 0.9962577314143345, 63: 0.9961895819919164}"
3719,3719,3719,911319,"{61546: 0.9830216638048098, 31775: 0.9811817190889625, 33620: 0.9808388846111705, 94771: 0.9804706069706814, 36027: 0.9803596049399641}"
3720,3720,3720,911360,"{103175: 0.9860547898212465, 102415: 0.9858513172799885, 103195: 0.9854739040421089, 90109: 0.9847017274922214, 112628: 0.9842498842054519}"
3721,3721,3721,911517,"{110118: 0.9899649250298993, 106241: 0.9883795509177797, 64972: 0.988187958609942, 99733: 0.9879390660656392, 22075: 0.9877173648758776}"
3722,3722,3722,911520,"{32302: 0.9828363589915374, 31246: 0.9816459489864248, 22424: 0.98110513231235, 87776: 0.9810249922024776, 1504: 0.9809375626507209}"
3723,3723,3723,911555,"{99365: 0.9910405312031851, 108744: 0.9907924460024247, 101188: 0.9904300231474739, 102131: 0.9904071599515482, 12964: 0.9900592733806378}"
3724,3724,3724,911600,"{102415: 0.9830474888894412, 89908: 0.9827570250329785, 114934: 0.9820781574760119, 109199: 0.9820636336071219, 86032: 0.9813126464560679}"
3725,3725,3725,911702,"{35710: 0.9891104939370274, 33620: 0.9891006460062378, 33146: 0.9888433397169436, 16615: 0.9886010958803017, 43655: 0.9882936280806395}"
3726,3726,3726,911764,"{102415: 0.9919659620211804, 16795: 0.9915409984529231, 108877: 0.9915315606125655, 6592: 0.9903877921057146, 93903: 0.9902470053096543}"
3727,3727,3727,911785,"{79364: 0.9919940300726092, 35825: 0.9915980087059644, 111935: 0.9910119379183188, 52024: 0.9907383180656321, 35785: 0.990604045790302}"
3728,3728,3728,911794,"{763: 0.9804069645671696, 113290: 0.9773580554189298, 110172: 0.9767194293549076, 111177: 0.9766849659172647, 36433: 0.9764291454667485}"
3729,3729,3729,911922,"{41292: 0.9804981894033127, 95847: 0.9799842698668395, 76194: 0.9796951485471901, 105684: 0.9795593223824793, 32119: 0.979434092584197}"
3730,3730,3730,912018,"{100600: 0.9873844231572393, 101513: 0.9868473439918467, 108348: 0.9861199888049483, 86212: 0.9860450295984844, 103138: 0.9858992065495068}"
3731,3731,3731,912381,"{29931: 0.991299827659562, 101005: 0.9908980730597299, 112802: 0.9907254535579795, 33813: 0.9902641396430885, 108691: 0.9901384198549644}"
3732,3732,3732,912652,"{112030: 0.9819087868165064, 95504: 0.981317292541937, 110603: 0.9811840214494445, 94448: 0.9806821392287934, 94824: 0.980643699801722}"
3733,3733,3733,912824,"{101061: 0.9846577428600213, 102415: 0.9842401565032661, 2780: 0.9838013670372704, 45614: 0.9837029644259818, 93903: 0.9829957071124962}"
3734,3734,3734,912933,"{90630: 0.9938902459249918, 76463: 0.9918876870256272, 46678: 0.9918627160027939, 49775: 0.9916447952564481, 27565: 0.9914925094947299}"
3735,3735,3735,913215,"{102832: 0.9924227496387844, 102992: 0.9918796935277308, 112866: 0.991871692313562, 69751: 0.9917003551726052, 98320: 0.9913559095611725}"
3736,3736,3736,913394,"{84299: 0.988907432429715, 97490: 0.9871896894444571, 101322: 0.9871074894201135, 19139: 0.9870913008033698, 39038: 0.9867819088050396}"
3737,3737,3737,913655,"{66159: 0.9887882897785213, 95098: 0.9887375554907372, 95099: 0.9887107426405829, 100073: 0.9883758028757954, 112900: 0.9881637653435068}"
3738,3738,3738,913773,"{60138: 0.9848376856360811, 112662: 0.9847081318521738, 48106: 0.9842500441556632, 102697: 0.983197390847936, 97490: 0.982422406055233}"
3739,3739,3739,913858,"{31246: 0.9920894846017229, 8791: 0.9919424104876234, 39038: 0.9913507453889523, 98403: 0.991341577667353, 39037: 0.9911773005495274}"
3740,3740,3740,913915,"{35401: 0.9889979431500467, 35027: 0.9883765865174351, 78581: 0.9882960505369788, 74601: 0.9881613864665393, 112781: 0.9878899451747825}"
3741,3741,3741,913991,"{34674: 0.9913591911524922, 5061: 0.9911403635564665, 31778: 0.9902634861893485, 100735: 0.9897950697673092, 36752: 0.9896888880344511}"
3742,3742,3742,914008,"{29112: 0.9875910826641204, 51730: 0.9874563327638356, 52119: 0.9871511205246771, 31246: 0.9870843750703457, 30324: 0.9861142827443071}"
3743,3743,3743,914009,"{94448: 0.9885149813221448, 112265: 0.9877752109315149, 95504: 0.9869776591011098, 112030: 0.9860863073668411, 97437: 0.9857221206276141}"
3744,3744,3744,914059,"{48086: 0.9839438374077301, 85919: 0.9830022472811024, 37051: 0.9823514775607999, 43631: 0.9807745450465907, 30971: 0.9796699957375727}"
3745,3745,3745,914239,"{620: 0.9751499938175405, 111022: 0.9750841140584601, 101957: 0.9748772439516984, 52068: 0.9739152938295563, 43814: 0.9733157973003504}"
3746,3746,3746,914337,"{106016: 0.989247945063964, 40325: 0.9880407565462467, 31207: 0.987004800299593, 79806: 0.9869959733522491, 53678: 0.9868913250108141}"
3747,3747,3747,914400,"{110838: 0.9881606162956116, 105753: 0.9875177244623997, 99365: 0.9872213123407668, 80506: 0.9869450897481318, 2784: 0.9868684521051612}"
3748,3748,3748,914615,"{113220: 0.9684671164605206, 77518: 0.9681673042166404, 31775: 0.9679866449224813, 47859: 0.9677904257561505, 108873: 0.9673400683972381}"
3749,3749,3749,914924,"{100716: 0.9943885871287377, 83759: 0.9936442222854471, 102131: 0.9933551516796554, 95933: 0.9930523975824918, 104350: 0.9929137546107927}"
3750,3750,3750,915375,"{91577: 0.9788060845589014, 113413: 0.9762771592488001, 110886: 0.9750317614344729, 84461: 0.9746885245897937, 5342: 0.9744767071700448}"
3751,3751,3751,915463,"{54688: 0.985980920443255, 111425: 0.9849968313506965, 97508: 0.9844019970818088, 54622: 0.9834279286706643, 22282: 0.9832210631500695}"
3752,3752,3752,915597,"{26339: 0.9721089625843399, 58492: 0.9719803635035812, 108609: 0.9718069552189565, 76702: 0.9715635600048366, 113716: 0.9714082983838853}"
3753,3753,3753,915988,"{28428: 0.9893205906117822, 112802: 0.9886087803180983, 47143: 0.9880757418066168, 112739: 0.9876681350436218, 10398: 0.9876284867762101}"
3754,3754,3754,915997,"{91589: 0.9805367703974462, 49993: 0.9773261611472126, 95352: 0.9767309486683382, 19524: 0.9764250212295534, 105684: 0.9758926285589847}"
3755,3755,3755,916110,"{108090: 0.9938710305750887, 9416: 0.9937149367472713, 43876: 0.9936303874905812, 33618: 0.9932818790036353, 10396: 0.9932652676183052}"
3756,3756,3756,916487,"{98200: 0.9957610049840295, 105002: 0.9956758289948892, 108203: 0.9955077028096386, 6183: 0.9953489496104457, 103429: 0.9951321941666614}"
3757,3757,3757,916603,"{44866: 0.9904801901729636, 87689: 0.9899966667372726, 19524: 0.9884879430280873, 60020: 0.98768942248851, 84040: 0.9870764718293076}"
3758,3758,3758,917072,"{33697: 0.9933220856354179, 99618: 0.991659890595815, 101802: 0.9911201248129013, 101970: 0.9907392465561701, 95059: 0.9906669429406036}"
3759,3759,3759,917174,"{99618: 0.9984853684924758, 8322: 0.9982481971073333, 9584: 0.9979584746315645, 102279: 0.9978990053085904, 96766: 0.9976299027832749}"
3760,3760,3760,917494,"{60138: 0.9924328509073645, 112662: 0.9879301543174448, 65153: 0.9877358493454775, 53747: 0.9873120382042408, 29280: 0.9860879436886207}"
3761,3761,3761,917583,"{58316: 0.9950247102897498, 16149: 0.9943933833907621, 58314: 0.9943723716236361, 101603: 0.9941680759170707, 108738: 0.9940795142099894}"
3762,3762,3762,917747,"{84887: 0.9966677077206604, 104503: 0.9959601537624168, 44099: 0.9957138058445514, 44830: 0.9954294441388979, 104350: 0.9952834639279399}"
3763,3763,3763,918017,"{82812: 0.9810082344483642, 6091: 0.9809781591849905, 16211: 0.9801942681660908, 101377: 0.9797335633156817, 17293: 0.9796110425574742}"
3764,3764,3764,918195,"{94411: 0.9609175679944151, 47319: 0.9604388912565043, 6188: 0.9594593177633997, 763: 0.959250361115784, 110793: 0.9591837836139716}"
3765,3765,3765,918276,"{33419: 0.9850455353995173, 101555: 0.9848017752571081, 109312: 0.9846261775119686, 112761: 0.9833170060766142, 101575: 0.9832906779734033}"
3766,3766,3766,918284,"{5497: 0.9804225452453093, 44287: 0.9797157136011123, 51728: 0.9794308454090208, 44616: 0.9793007542190771, 73629: 0.9791775713037251}"
3767,3767,3767,918365,"{101307: 0.9892693081123878, 43747: 0.9892164379270562, 96291: 0.9885402197656613, 3278: 0.988385401251284, 112659: 0.9883849874987204}"
3768,3768,3768,918381,"{44794: 0.9766080216269641, 109312: 0.9765012389836185, 33419: 0.9760164666082743, 109288: 0.9746858513890556, 2780: 0.9745979224833257}"
3769,3769,3769,918507,"{64238: 0.9837285498962872, 58492: 0.9826630180845758, 43357: 0.9823856450079946, 112662: 0.9823533909070008, 46454: 0.9822300227562404}"
3770,3770,3770,918665,"{36433: 0.9802525467223536, 72741: 0.9801262796201358, 33976: 0.9793188445024997, 64268: 0.9792928168092925, 102464: 0.9792574371959171}"
3771,3771,3771,918689,"{44490: 0.9911798074803285, 47253: 0.9897513993607119, 53747: 0.9892608213207574, 43408: 0.9885821974561314, 51734: 0.9884899566901728}"
3772,3772,3772,918716,"{101922: 0.9965169211298315, 45430: 0.9964735815215705, 48666: 0.9960462642612316, 106770: 0.9959271773006907, 471: 0.9958196962458632}"
3773,3773,3773,918723,"{111194: 0.9863931745880009, 76820: 0.9850896456176966, 64263: 0.9847852364392778, 10375: 0.9847028745041758, 4617: 0.9846777822956387}"
3774,3774,3774,919098,"{94411: 0.9780194199445571, 100308: 0.9776356086840503, 40238: 0.9773265448471378, 64238: 0.9769827738748502, 110519: 0.9763233134450001}"
3775,3775,3775,919112,"{51728: 0.9837632043665475, 44391: 0.9815282896647913, 73847: 0.98135060571467, 43408: 0.9812978143495468, 44866: 0.9805378369724208}"
3776,3776,3776,919115,"{95084: 0.9835762214138801, 83078: 0.9825422256233954, 114934: 0.9822993373091998, 108744: 0.982053692499955, 84447: 0.9812958872725405}"
3777,3777,3777,919213,"{826: 0.991065745254452, 97635: 0.9903925344613311, 88356: 0.9889165486741731, 32159: 0.9887392699790649, 103830: 0.9880176724126792}"
3778,3778,3778,919239,"{104134: 0.9877508918813749, 9617: 0.9873694023547153, 42670: 0.9866435764759218, 31463: 0.9866284557537014, 34367: 0.9863857702031416}"
3779,3779,3779,919287,"{3647: 0.9839089952408422, 64238: 0.9814045108852231, 2395: 0.9812374880549065, 58492: 0.9810360722708931, 99365: 0.981001170358873}"
3780,3780,3780,919309,"{47151: 0.984941266196455, 86757: 0.9848143947984606, 94832: 0.9848020559659308, 39826: 0.9846427703451839, 47000: 0.9843114382214355}"
3781,3781,3781,919461,"{113187: 0.9940351338590787, 5105: 0.9921679437230044, 35309: 0.9913340574938221, 38189: 0.9912894330307255, 35850: 0.9911228904819769}"
3782,3782,3782,919519,"{98076: 0.9855018203482191, 46432: 0.9847081005977116, 97869: 0.9831935795109661, 112413: 0.9831595822900498, 42003: 0.9818024583357451}"
3783,3783,3783,919703,"{80: 0.9965174551960028, 46569: 0.9965059047889424, 97436: 0.9962324254609293, 10507: 0.9961661731164211, 10836: 0.9959460208253228}"
3784,3784,3784,920066,"{111194: 0.9938766228597167, 103159: 0.9930527521392196, 112030: 0.992900372819248, 44099: 0.9926294421566761, 94824: 0.992613638601557}"
3785,3785,3785,920104,"{112743: 0.9875380069487146, 89945: 0.9872271581511177, 93462: 0.9870668572378826, 85852: 0.986786830053238, 89349: 0.9863960208013858}"
3786,3786,3786,920241,"{114: 0.9857691428109366, 31602: 0.9854724704386972, 100870: 0.9850293061207152, 44733: 0.9847641490720624, 294: 0.98466619065897}"
3787,3787,3787,920737,"{104384: 0.9916028214902586, 32109: 0.9904786415145513, 16304: 0.990402292233402, 54547: 0.9899946280066164, 112679: 0.98994208618412}"
3788,3788,3788,921045,"{107535: 0.994796629494785, 29959: 0.9933158485099735, 98718: 0.9931781977242159, 97944: 0.9931648404001644, 33488: 0.9931479847351793}"
3789,3789,3789,921101,"{73847: 0.9892088346279654, 47307: 0.9889679002840581, 97490: 0.9886482111331852, 33249: 0.9875504523014519, 51731: 0.9874932849452058}"
3790,3790,3790,921387,"{24325: 0.9884334443051954, 103096: 0.9882402530173303, 44830: 0.9881514179901516, 76820: 0.9867870406800476, 100996: 0.9866307624423009}"
3791,3791,3791,921419,"{103096: 0.988458165451827, 43631: 0.98839052039403, 2395: 0.9883734511569655, 60138: 0.987759764384094, 30971: 0.9876365044845523}"
3792,3792,3792,921701,"{8791: 0.9930719075979405, 97490: 0.9926061789576673, 102415: 0.9925157299679717, 102467: 0.9923122680463533, 44099: 0.9916051348351423}"
3793,3793,3793,921702,"{32119: 0.9800331545583945, 67470: 0.9798996903386281, 81897: 0.9798107603306332, 93088: 0.9796786514470748, 86582: 0.979538794559946}"
3794,3794,3794,921832,"{107579: 0.9866907698323715, 10398: 0.986636563891286, 44111: 0.9861310990037095, 69093: 0.9860849560673541, 87903: 0.986048626711695}"
3795,3795,3795,921855,"{32132: 0.9847515093961292, 21360: 0.9844957901331077, 101555: 0.9841943253829805, 83873: 0.9841568854654168, 33419: 0.9834137854934774}"
3796,3796,3796,921998,"{102415: 0.9927049663129773, 93903: 0.9914756506303445, 36122: 0.9899198631727535, 30889: 0.9898080410210277, 39037: 0.9896726507383714}"
3797,3797,3797,922005,"{113946: 0.992149777676135, 34975: 0.991753947472094, 113212: 0.9914134463877453, 47253: 0.9913690159706213, 35209: 0.9911242283124296}"
3798,3798,3798,922011,"{103175: 0.9841945036546996, 47000: 0.9839062115308138, 94997: 0.9831354420869782, 74890: 0.9830297796898145, 99013: 0.9821684068433741}"
3799,3799,3799,922041,"{34562: 0.9875500193719646, 113311: 0.9860262668468496, 113470: 0.9859747318030565, 30949: 0.9855397935599469, 32176: 0.9853618536482176}"
3800,3800,3800,922125,"{29903: 0.9870262354632587, 12198: 0.986399010144061, 78916: 0.9861547957036509, 45925: 0.9861211212470725, 101997: 0.9855822021409898}"
3801,3801,3801,922689,"{3678: 0.98985036322411, 98578: 0.9894821613563702, 105820: 0.9878836126127789, 101822: 0.9878712947532535, 99958: 0.9875666838950365}"
3802,3802,3802,922736,"{30859: 0.9905929550052621, 30780: 0.989834101553387, 66519: 0.9892128751031137, 107071: 0.9889511689031861, 34725: 0.9886890586929856}"
3803,3803,3803,922765,"{107688: 0.9920922835974517, 13534: 0.991540862036554, 30916: 0.9908431473287059, 112940: 0.9908152792836905, 74997: 0.9906010053266097}"
3804,3804,3804,923021,"{48480: 0.9872836105478361, 102227: 0.9851697549992775, 48665: 0.984689513204141, 96099: 0.984579306166641, 85551: 0.984252995572626}"
3805,3805,3805,923178,"{60138: 0.9905058619841299, 100897: 0.9897943322023449, 53747: 0.9897478341599555, 97490: 0.9890165573878265, 64238: 0.9876081060213764}"
3806,3806,3806,923215,"{28752: 0.9858484126018997, 74771: 0.9857284077993144, 42253: 0.9855711692535611, 48893: 0.9855462550367083, 75363: 0.9854110566624142}"
3807,3807,3807,923242,"{32109: 0.994390052061331, 43092: 0.9921856679303279, 16805: 0.992067399860076, 4052: 0.991917695090201, 54547: 0.9918726637740304}"
3808,3808,3808,923287,"{43631: 0.9797056589488253, 31246: 0.979481087106056, 69243: 0.9786151211572813, 8600: 0.978340754045504, 5805: 0.9779842227166258}"
3809,3809,3809,923367,"{60138: 0.9893005950645465, 101575: 0.9865810766619518, 33419: 0.986268451981935, 64238: 0.9861301629209515, 109312: 0.9860098211233467}"
3810,3810,3810,923411,"{103096: 0.9917411806116271, 104813: 0.9903008897548483, 826: 0.9901519764288498, 61546: 0.9894426485775301, 94306: 0.9888071590359739}"
3811,3811,3811,923419,"{44483: 0.9867600090351645, 54130: 0.9862228133314197, 37417: 0.9860641360642619, 58492: 0.9849401685418288, 35843: 0.9847965191575858}"
3812,3812,3812,923463,"{58492: 0.9899842353865708, 80864: 0.9896864441949932, 101347: 0.9884023858863095, 113189: 0.9877664043911953, 100996: 0.9871254930483125}"
3813,3813,3813,923579,"{112956: 0.9863454926664933, 94832: 0.9860399739446933, 44866: 0.985966457740893, 98000: 0.9857225301470376, 84447: 0.9855073977429039}"
3814,3814,3814,923598,"{5805: 0.9868996768309907, 110722: 0.985951848593347, 55014: 0.9856874473505576, 80794: 0.9854271713332372, 44463: 0.9852401101173319}"
3815,3815,3815,923837,"{96969: 0.9977842589388807, 33702: 0.9965080999039927, 96970: 0.9964723338651998, 18686: 0.9964693368184555, 31323: 0.9964603853669045}"
3816,3816,3816,923850,"{100760: 0.9902257129012265, 98981: 0.9896330969514753, 15846: 0.9894393926467004, 81766: 0.9889627982774972, 98045: 0.9882504517308625}"
3817,3817,3817,923884,"{35734: 0.9885913885631503, 98825: 0.9869056647881715, 80506: 0.9867559221735688, 72546: 0.9864697572363729, 18772: 0.9863229161508005}"
3818,3818,3818,923923,"{30701: 0.9826630950262837, 27820: 0.9815267464814296, 98320: 0.9813854829313227, 86032: 0.9810752914446819, 108458: 0.980461048311785}"
3819,3819,3819,923987,"{1315: 0.975171096169633, 47151: 0.9750475098132443, 44107: 0.974879240670254, 46724: 0.9746004159392495, 19139: 0.9745789765990248}"
3820,3820,3820,924069,"{24404: 0.9882363075434689, 826: 0.9868902509503278, 10028: 0.986748635114078, 83412: 0.9867468362930699, 10026: 0.9866103015093671}"
3821,3821,3821,924311,"{98976: 0.9898052335384923, 2779: 0.9897515135715135, 101551: 0.9896783259718931, 105270: 0.9892751593416188, 106372: 0.9889537198303634}"
3822,3822,3822,924346,"{10848: 0.9910013886958291, 80947: 0.9905491167941739, 38490: 0.9898630272409055, 471: 0.9890774104340064, 105086: 0.9890089700568647}"
3823,3823,3823,924424,"{18519: 0.9887078557186816, 103275: 0.9885056796755998, 106663: 0.9884144366521563, 38778: 0.98787817845853, 3998: 0.9878291016537638}"
3824,3824,3824,924914,"{87103: 0.9844201186667545, 66593: 0.9806841642845912, 67376: 0.9803086493561131, 18741: 0.9802625088194452, 98187: 0.9801743403970781}"
3825,3825,3825,924933,"{108329: 0.9829227080978745, 84906: 0.9821785038103792, 84803: 0.9815697264095091, 47242: 0.9815017567109361, 84700: 0.9811534043292379}"
3826,3826,3826,924979,"{3647: 0.9850867315032873, 13043: 0.9835763266189341, 36692: 0.9833406895082584, 112662: 0.9829870936195996, 103175: 0.9826697630159704}"
3827,3827,3827,925072,"{22849: 0.9857057168817756, 99609: 0.9845234857245581, 51736: 0.9843126554710149, 450: 0.9831217852938532, 89945: 0.9828612477946428}"
3828,3828,3828,925104,"{89617: 0.9905702261668649, 114750: 0.9902660713536245, 114540: 0.9894794986983876, 84623: 0.9892738110524472, 84532: 0.9892440434316336}"
3829,3829,3829,925287,"{106304: 0.9829366383701058, 16680: 0.9820999605415025, 29723: 0.9820027431231226, 101015: 0.9818642571333027, 42860: 0.9813646618138088}"
